"year","month","week","accidents","fatalities","total_gdp","gdp_per_capita","unemployment","population","vehicles","inflation_rate","quarter","season","is_summer","is_winter","is_holiday","AccidentGrowthRate","FatalityGrowthRate","FatalityRate","AccidentChangeRate","FatalityChangeRate","AccidentsPerCapita","FatalitiesPerCapita","AccidentsPerVehicle","economic_crisis","covid","new_highways","speed_limits","seat_belt","helmet","alcohol","phone","licensing","airbags","abs","kid_seat","fines","pedestrians","kteo","point_system"
2000,"8",3,499,64,136.161,12.601,523.5,10805796,5060885,3.2,3,"Summer",1,0,0,-0.0860805860805861,0.163636363636364,0.128256513026052,-0.0860805860805861,0.163636363636364,4.61789210160917e-05,5.9227473848294e-06,9.85993556462951e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"8",4,467,53,136.161,12.601,523.5,10805796,5060885,3.2,3,"Summer",1,0,0,-0.064128256513026,-0.171875,0.113490364025696,-0.064128256513026,-0.171875,4.3217547323677e-05,4.90477517806185e-06,9.22763508753904e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"8",5,328,38,136.161,12.601,523.5,10805796,5060885,3.2,3,"Summer",1,0,0,-0.297644539614561,-0.283018867924528,0.115853658536585,-0.297644539614561,-0.283018867924528,3.03540803472507e-05,3.51663125974246e-06,6.48107989017731e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"9",1,142,22,136.161,12.601,523.5,10805796,5060885,3.2,3,"Autumn",0,0,0,-0.567073170731707,-0.421052631578947,0.154929577464789,-0.567073170731707,-0.421052631578947,1.31410957600902e-05,2.03594441353511e-06,2.80583336708896e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"9",2,499,35,136.161,12.601,523.5,10805796,5060885,3.2,3,"Autumn",0,0,0,2.51408450704225,0.590909090909091,0.0701402805611222,2.51408450704225,0.590909090909091,4.61789210160917e-05,3.23900247607858e-06,9.85993556462951e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"9",3,452,43,136.161,12.601,523.5,10805796,5060885,3.2,3,"Autumn",0,0,0,-0.094188376753507,0.228571428571429,0.0951327433628319,-0.094188376753507,0.228571428571429,4.18294034053576e-05,3.97934589918225e-06,8.93124423890288e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"9",4,445,39,136.161,12.601,523.5,10805796,5060885,3.2,3,"Autumn",0,0,0,-0.0154867256637168,-0.0930232558139535,0.0876404494382022,-0.0154867256637168,-0.0930232558139535,4.11816029101419e-05,3.60917418763042e-06,8.79292850953934e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"9",5,423,35,136.161,12.601,523.5,10805796,5060885,3.2,3,"Autumn",0,0,0,-0.049438202247191,-0.102564102564103,0.08274231678487,-0.049438202247191,-0.102564102564103,3.91456584966068e-05,3.23900247607858e-06,8.35822193153964e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"10",1,435,40,136.161,12.601,523.5,10805796,5060885,3.2,4,"Autumn",0,0,0,0.0283687943262411,0.142857142857143,0.0919540229885057,0.0283687943262411,0.142857142857143,4.02561736312623e-05,3.70171711551838e-06,8.59533461044857e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"10",2,377,31,136.161,12.601,523.5,10805796,5060885,3.2,4,"Autumn",0,0,0,-0.133333333333333,-0.225,0.0822281167108753,-0.133333333333333,-0.225,3.48886838137607e-05,2.86883076452674e-06,7.44928999572209e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"10",3,437,45,136.161,12.601,523.5,10805796,5060885,3.2,4,"Autumn",0,0,0,0.159151193633952,0.451612903225806,0.102974828375286,0.159151193633952,0.451612903225806,4.04412594870383e-05,4.16443175495817e-06,8.63485339026672e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"10",4,399,40,136.161,12.601,523.5,10805796,5060885,3.2,4,"Autumn",0,0,0,-0.0869565217391304,-0.111111111111111,0.100250626566416,-0.0869565217391304,-0.111111111111111,3.69246282272958e-05,3.70171711551838e-06,7.88399657372179e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"10",5,140,8,136.161,12.601,523.5,10805796,5060885,3.2,4,"Autumn",0,0,0,-0.649122807017544,-0.8,0.0571428571428571,-0.649122807017544,-0.8,1.29560099043143e-05,7.40343423103675e-07,2.7663145872708e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"11",1,263,22,136.161,12.601,523.5,10805796,5060885,3.2,4,"Autumn",0,0,0,0.878571428571429,1.75,0.0836501901140684,0.878571428571429,1.75,2.43387900345333e-05,2.03594441353511e-06,5.19671954608729e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"11",2,417,40,136.161,12.601,523.5,10805796,5060885,3.2,4,"Autumn",0,0,0,0.585551330798479,0.818181818181818,0.0959232613908873,0.585551330798479,0.818181818181818,3.85904009292791e-05,3.70171711551838e-06,8.23966559208518e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"11",3,446,38,136.161,12.601,523.5,10805796,5060885,3.2,4,"Autumn",0,0,0,0.0695443645083933,-0.05,0.0852017937219731,0.0695443645083933,-0.05,4.12741458380299e-05,3.51663125974246e-06,8.81268789944842e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"11",4,402,42,136.161,12.601,523.5,10805796,5060885,3.2,4,"Autumn",0,0,0,-0.0986547085201794,0.105263157894737,0.104477611940299,-0.0986547085201794,0.105263157894737,3.72022570109597e-05,3.88680297129429e-06,7.94327474344902e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"11",5,232,25,136.161,12.601,523.5,10805796,5060885,3.2,4,"Autumn",0,0,0,-0.422885572139304,-0.404761904761905,0.107758620689655,-0.422885572139304,-0.404761904761905,2.14699592700066e-05,2.31357319719898e-06,4.5841784589059e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"12",1,99,9,136.161,12.601,523.5,10805796,5060885,3.2,4,"Winter",0,1,0,-0.573275862068966,-0.64,0.0909090909090909,-0.573275862068966,-0.64,9.16174986090798e-06,8.32886350991635e-07,1.95617960099864e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"12",2,380,41,136.161,12.601,523.5,10805796,5060885,3.2,4,"Winter",0,1,0,2.83838383838384,3.55555555555556,0.107894736842105,2.83838383838384,3.55555555555556,3.51663125974246e-05,3.79426004340634e-06,7.50856816544932e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"12",3,469,36,136.161,12.601,523.5,10805796,5060885,3.2,4,"Winter",0,1,0,0.234210526315789,-0.121951219512195,0.0767590618336887,0.234210526315789,-0.121951219512195,4.34026331794529e-05,3.33154540396654e-06,9.26715386735719e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"12",4,447,41,136.161,12.601,523.5,10805796,5060885,3.2,4,"Winter",0,1,0,-0.046908315565032,0.138888888888889,0.0917225950782998,-0.046908315565032,0.138888888888889,4.13666887659178e-05,3.79426004340634e-06,8.83244728935749e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"12",5,315,19,136.161,12.601,523.5,10805796,5060885,3.2,4,"Winter",0,1,1,-0.295302013422819,-0.536585365853659,0.0603174603174603,-0.295302013422819,-0.536585365853659,2.91510222847072e-05,1.75831562987123e-06,6.22420782135931e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"12",6,40,10,136.161,12.601,523.5,10805796,5060885,3.2,4,"Winter",0,1,0,-0.873015873015873,-0.473684210526316,0.25,-0.873015873015873,-0.473684210526316,3.70171711551838e-06,9.25429278879594e-07,7.90375596363087e-06,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"1",1,325,35,147.439,13.574,508.4,10862146,5389996,3.4,1,"Winter",0,1,1,7.125,2.5,0.107692307692308,7.125,2.5,2.99204227230973e-05,3.2221993701797e-06,6.02968907583605e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"1",2,407,46,147.439,13.574,508.4,10862146,5389996,3.4,1,"Winter",0,1,0,0.252307692307692,0.314285714285714,0.113022113022113,0.252307692307692,0.314285714285714,3.74695755332326e-05,4.23489060080761e-06,7.55102601189314e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"1",3,304,21,147.439,13.574,508.4,10862146,5389996,3.4,1,"Winter",0,1,0,-0.253071253071253,-0.543478260869565,0.0690789473684211,-0.253071253071253,-0.543478260869565,2.79871031009894e-05,1.93331962210782e-06,5.64007839708972e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"1",4,338,28,147.439,13.574,508.4,10862146,5389996,3.4,1,"Winter",0,1,0,0.111842105263158,0.333333333333333,0.0828402366863905,0.111842105263158,0.333333333333333,3.11172396320211e-05,2.57775949614376e-06,6.27087663886949e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"1",5,115,9,147.439,13.574,508.4,10862146,5389996,3.4,1,"Winter",0,1,0,-0.659763313609467,-0.678571428571429,0.0782608695652174,-0.659763313609467,-0.678571428571429,1.0587226502019e-05,8.28565552331924e-07,2.13358228837276e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"2",1,237,27,147.439,13.574,508.4,10862146,5389996,3.4,1,"Winter",0,1,0,1.06086956521739,2,0.113924050632911,1.06086956521739,2,2.1818892878074e-05,2.48569665699577e-06,4.39703480299429e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"2",2,360,35,147.439,13.574,508.4,10862146,5389996,3.4,1,"Winter",0,1,0,0.518987341772152,0.296296296296296,0.0972222222222222,0.518987341772152,0.296296296296296,3.3142622093277e-05,3.2221993701797e-06,6.67904020707993e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"2",3,350,26,147.439,13.574,508.4,10862146,5389996,3.4,1,"Winter",0,1,0,-0.0277777777777778,-0.257142857142857,0.0742857142857143,-0.0277777777777778,-0.257142857142857,3.22219937017971e-05,2.39363381784778e-06,6.49351131243882e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"2",4,368,50,147.439,13.574,508.4,10862146,5389996,3.4,1,"Winter",0,1,0,0.0514285714285714,0.923076923076923,0.135869565217391,0.0514285714285714,0.923076923076923,3.38791248064609e-05,4.60314195739958e-06,6.82746332279282e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"2",5,181,17,147.439,13.574,508.4,10862146,5389996,3.4,1,"Winter",0,1,0,-0.508152173913043,-0.66,0.0939226519337017,-0.508152173913043,-0.66,1.66633738857865e-05,1.56506826551586e-06,3.35807299300408e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"3",1,221,20,147.439,13.574,508.4,10862146,5389996,3.4,1,"Spring",0,0,0,0.220994475138122,0.176470588235294,0.0904977375565611,0.220994475138122,0.176470588235294,2.03458874517061e-05,1.84125678295983e-06,4.10018857156851e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"3",2,402,25,147.439,13.574,508.4,10862146,5389996,3.4,1,"Spring",0,0,0,0.819004524886878,0.25,0.0621890547263682,0.819004524886878,0.25,3.70092613374926e-05,2.30157097869979e-06,7.45826156457259e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"3",3,361,22,147.439,13.574,508.4,10862146,5389996,3.4,1,"Spring",0,0,0,-0.101990049751244,-0.12,0.0609418282548476,-0.101990049751244,-0.12,3.3234684932425e-05,2.02538246125581e-06,6.69759309654404e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"3",4,411,22,147.439,13.574,508.4,10862146,5389996,3.4,1,"Spring",0,0,0,0.138504155124654,0,0.0535279805352798,0.138504155124654,0,3.78378268898245e-05,2.02538246125581e-06,7.62523756974959e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"3",5,373,37,147.439,13.574,508.4,10862146,5389996,3.4,1,"Spring",0,0,1,-0.0924574209245742,0.681818181818182,0.0991957104557641,-0.0924574209245742,0.681818181818182,3.43394390022009e-05,3.40632504847569e-06,6.92022777011337e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"4",1,53,15,147.439,13.574,508.4,10862146,5389996,3.4,2,"Spring",0,0,0,-0.857908847184987,-0.594594594594595,0.283018867924528,-0.857908847184987,-0.594594594594595,4.87933047484355e-06,1.38094258721987e-06,9.83303141597879e-06,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"4",2,379,33,147.439,13.574,508.4,10862146,5389996,3.4,2,"Spring",0,0,0,6.15094339622642,1.2,0.0870712401055409,6.15094339622642,1.2,3.48918160370888e-05,3.03807369188372e-06,7.03154510689804e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"4",3,328,35,147.439,13.574,508.4,10862146,5389996,3.4,2,"Spring",0,0,0,-0.134564643799472,0.0606060606060606,0.106707317073171,-0.134564643799472,0.0606060606060606,3.01966112405412e-05,3.2221993701797e-06,6.08534774422838e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"4",4,331,31,147.439,13.574,508.4,10862146,5389996,3.4,2,"Spring",0,0,1,0.00914634146341463,-0.114285714285714,0.0936555891238671,0.00914634146341463,-0.114285714285714,3.04727997579852e-05,2.85394801358774e-06,6.14100641262071e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"4",5,403,33,147.439,13.574,508.4,10862146,5389996,3.4,2,"Spring",0,0,0,0.217522658610272,0.0645161290322581,0.0818858560794045,0.217522658610272,0.0645161290322581,3.71013241766406e-05,3.03807369188372e-06,7.4768144540367e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"4",6,65,5,147.439,13.574,508.4,10862146,5389996,3.4,2,"Spring",0,0,0,-0.838709677419355,-0.848484848484849,0.0769230769230769,-0.838709677419355,-0.848484848484849,5.98408454461945e-06,4.60314195739958e-07,1.20593781516721e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"5",1,390,38,147.439,13.574,508.4,10862146,5389996,3.4,2,"Spring",0,0,1,5,6.6,0.0974358974358974,5,6.6,3.59045072677167e-05,3.49838788762368e-06,7.23562689100326e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"5",2,369,18,147.439,13.574,508.4,10862146,5389996,3.4,2,"Spring",0,0,0,-0.0538461538461538,-0.526315789473684,0.0487804878048781,-0.0538461538461538,-0.526315789473684,3.39711876456089e-05,1.65713110466385e-06,6.84601621225693e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"5",3,399,45,147.439,13.574,508.4,10862146,5389996,3.4,2,"Spring",0,0,0,0.0813008130081301,1.5,0.112781954887218,0.0813008130081301,1.5,3.67330728200486e-05,4.14282776165962e-06,7.40260289618026e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"5",4,377,26,147.439,13.574,508.4,10862146,5389996,3.4,2,"Spring",0,0,0,-0.0551378446115288,-0.422222222222222,0.0689655172413793,-0.0551378446115288,-0.422222222222222,3.47076903587928e-05,2.39363381784778e-06,6.99443932796982e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"5",5,218,12,147.439,13.574,508.4,10862146,5389996,3.4,2,"Spring",0,0,0,-0.421750663129974,-0.538461538461538,0.055045871559633,-0.421750663129974,-0.538461538461538,2.00696989342622e-05,1.1047540697759e-06,4.04452990317618e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"6",1,203,22,147.439,13.574,508.4,10862146,5389996,3.4,2,"Summer",1,0,0,-0.0688073394495413,0.833333333333333,0.108374384236453,-0.0688073394495413,0.833333333333333,1.86887563470423e-05,2.02538246125581e-06,3.76623656121452e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"6",2,401,32,147.439,13.574,508.4,10862146,5389996,3.4,2,"Summer",1,0,0,0.975369458128079,0.454545454545455,0.0798004987531172,0.975369458128079,0.454545454545455,3.69171984983446e-05,2.94601085273573e-06,7.43970867510848e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"6",3,462,29,147.439,13.574,508.4,10862146,5389996,3.4,2,"Summer",1,0,0,0.15211970074813,-0.09375,0.0627705627705628,0.15211970074813,-0.09375,4.25330316863721e-05,2.66982233529176e-06,8.57143493241924e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"6",4,390,29,147.439,13.574,508.4,10862146,5389996,3.4,2,"Summer",1,0,0,-0.155844155844156,0,0.0743589743589744,-0.155844155844156,0,3.59045072677167e-05,2.66982233529176e-06,7.23562689100326e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"6",5,330,41,147.439,13.574,508.4,10862146,5389996,3.4,2,"Summer",1,0,0,-0.153846153846154,0.413793103448276,0.124242424242424,-0.153846153846154,0.413793103448276,3.03807369188372e-05,3.77457640506765e-06,6.1224535231566e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"7",1,57,7,147.439,13.574,508.4,10862146,5389996,3.4,3,"Summer",1,0,0,-0.827272727272727,-0.829268292682927,0.12280701754386,-0.827272727272727,-0.829268292682927,5.24758183143552e-06,6.44439874035941e-07,1.05751469945432e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"7",2,429,44,147.439,13.574,508.4,10862146,5389996,3.4,3,"Summer",1,0,0,6.52631578947368,5.28571428571429,0.102564102564103,6.52631578947368,5.28571428571429,3.94949579944884e-05,4.05076492251163e-06,7.95918958010358e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"7",3,437,46,147.439,13.574,508.4,10862146,5389996,3.4,3,"Summer",1,0,0,0.0186480186480186,0.0454545454545455,0.105263157894737,0.0186480186480186,0.0454545454545455,4.02314607076723e-05,4.23489060080761e-06,8.10761269581647e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"7",4,413,41,147.439,13.574,508.4,10862146,5389996,3.4,3,"Summer",1,0,0,-0.0549199084668192,-0.108695652173913,0.099273607748184,-0.0549199084668192,-0.108695652173913,3.80219525681205e-05,3.77457640506765e-06,7.66234334867781e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"7",5,432,37,147.439,13.574,508.4,10862146,5389996,3.4,3,"Summer",1,0,0,0.0460048426150121,-0.0975609756097561,0.0856481481481482,0.0460048426150121,-0.0975609756097561,3.97711465119324e-05,3.40632504847569e-06,8.01484824849592e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"7",6,132,13,147.439,13.574,508.4,10862146,5389996,3.4,3,"Summer",1,0,0,-0.694444444444444,-0.648648648648649,0.0984848484848485,-0.694444444444444,-0.648648648648649,1.21522947675349e-05,1.19681690892389e-06,2.44898140926264e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"8",1,317,40,147.439,13.574,508.4,10862146,5389996,3.4,3,"Summer",1,0,0,1.40151515151515,2.07692307692308,0.126182965299685,1.40151515151515,2.07692307692308,2.91839200099133e-05,3.68251356591966e-06,5.88126596012316e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"8",2,424,44,147.439,13.574,508.4,10862146,5389996,3.4,3,"Summer",1,0,0,0.337539432176656,0.1,0.10377358490566,0.337539432176656,0.1,3.90346437987484e-05,4.05076492251163e-06,7.86642513278303e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"8",3,371,48,147.439,13.574,508.4,10862146,5389996,3.4,3,"Summer",1,0,0,-0.125,0.0909090909090909,0.129380053908356,-0.125,0.0909090909090909,3.41553133239049e-05,4.4190162791036e-06,6.88312199118515e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"8",4,357,46,147.439,13.574,508.4,10862146,5389996,3.4,3,"Summer",1,0,0,-0.0377358490566038,-0.0416666666666667,0.128851540616246,-0.0377358490566038,-0.0416666666666667,3.2866433575833e-05,4.23489060080761e-06,6.6233815386876e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"8",5,269,22,147.439,13.574,508.4,10862146,5389996,3.4,3,"Summer",1,0,0,-0.246498599439776,-0.521739130434783,0.0817843866171004,-0.246498599439776,-0.521739130434783,2.47649037308097e-05,2.02538246125581e-06,4.99072726584584e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"9",1,123,20,147.439,13.574,508.4,10862146,5389996,3.4,3,"Autumn",0,0,0,-0.54275092936803,-0.0909090909090909,0.16260162601626,-0.54275092936803,-0.0909090909090909,1.1323729215203e-05,1.84125678295983e-06,2.28200540408564e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"9",2,423,38,147.439,13.574,508.4,10862146,5389996,3.4,3,"Autumn",0,0,0,2.4390243902439,0.9,0.0898345153664303,2.4390243902439,0.9,3.89425809596004e-05,3.49838788762368e-06,7.84787224331892e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"9",3,396,40,147.439,13.574,508.4,10862146,5389996,3.4,3,"Autumn",0,0,0,-0.0638297872340425,0.0526315789473684,0.101010101010101,-0.0638297872340425,0.0526315789473684,3.64568843026047e-05,3.68251356591966e-06,7.34694422778792e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"9",4,416,54,147.439,13.574,508.4,10862146,5389996,3.4,3,"Autumn",0,0,0,0.0505050505050505,0.35,0.129807692307692,0.0505050505050505,0.35,3.82981410855645e-05,4.97139331399154e-06,7.71800201707014e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"9",5,376,34,147.439,13.574,508.4,10862146,5389996,3.4,3,"Autumn",0,0,0,-0.0961538461538462,-0.37037037037037,0.0904255319148936,-0.0961538461538462,-0.37037037037037,3.46156275196448e-05,3.13013653103171e-06,6.97588643850571e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"10",1,402,35,147.439,13.574,508.4,10862146,5389996,3.4,4,"Autumn",0,0,0,0.0691489361702128,0.0294117647058824,0.0870646766169154,0.0691489361702128,0.0294117647058824,3.70092613374926e-05,3.2221993701797e-06,7.45826156457259e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"10",2,464,50,147.439,13.574,508.4,10862146,5389996,3.4,4,"Autumn",0,0,0,0.154228855721393,0.428571428571429,0.107758620689655,0.154228855721393,0.428571428571429,4.27171573646681e-05,4.60314195739958e-06,8.60854071134747e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"10",3,388,41,147.439,13.574,508.4,10862146,5389996,3.4,4,"Autumn",0,0,0,-0.163793103448276,-0.18,0.105670103092784,-0.163793103448276,-0.18,3.57203815894207e-05,3.77457640506765e-06,7.19852111207504e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"10",4,378,38,147.439,13.574,508.4,10862146,5389996,3.4,4,"Autumn",0,0,0,-0.0257731958762887,-0.0731707317073171,0.100529100529101,-0.0257731958762887,-0.0731707317073171,3.47997531979408e-05,3.49838788762368e-06,7.01299221743393e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"10",5,118,10,147.439,13.574,508.4,10862146,5389996,3.4,4,"Autumn",0,0,1,-0.687830687830688,-0.736842105263158,0.0847457627118644,-0.687830687830688,-0.736842105263158,1.0863415019463e-05,9.20628391479916e-07,2.18924095676509e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"11",1,195,17,147.439,13.574,508.4,10862146,5389996,3.4,4,"Autumn",0,0,0,0.652542372881356,0.7,0.0871794871794872,0.652542372881356,0.7,1.79522536338584e-05,1.56506826551586e-06,3.61781344550163e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"11",2,317,33,147.439,13.574,508.4,10862146,5389996,3.4,4,"Autumn",0,0,0,0.625641025641026,0.941176470588235,0.10410094637224,0.625641025641026,0.941176470588235,2.91839200099133e-05,3.03807369188372e-06,5.88126596012316e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"11",3,317,34,147.439,13.574,508.4,10862146,5389996,3.4,4,"Autumn",0,0,0,0,0.0303030303030303,0.107255520504732,0,0.0303030303030303,2.91839200099133e-05,3.13013653103171e-06,5.88126596012316e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"11",4,347,40,147.439,13.574,508.4,10862146,5389996,3.4,4,"Autumn",0,0,0,0.0946372239747634,0.176470588235294,0.115273775216138,0.0946372239747634,0.176470588235294,3.19458051843531e-05,3.68251356591966e-06,6.43785264404649e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"11",5,255,28,147.439,13.574,508.4,10862146,5389996,3.4,4,"Autumn",0,0,0,-0.265129682997118,-0.3,0.109803921568627,-0.265129682997118,-0.3,2.34760239827379e-05,2.57775949614376e-06,4.73098681334828e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"12",1,85,10,147.439,13.574,508.4,10862146,5389996,3.4,4,"Winter",0,1,0,-0.666666666666667,-0.642857142857143,0.117647058823529,-0.666666666666667,-0.642857142857143,7.82534132757928e-06,9.20628391479916e-07,1.57699560444943e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"12",2,315,36,147.439,13.574,508.4,10862146,5389996,3.4,4,"Winter",0,1,0,2.70588235294118,2.6,0.114285714285714,2.70588235294118,2.6,2.89997943316173e-05,3.3142622093277e-06,5.84416018119494e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"12",3,344,25,147.439,13.574,508.4,10862146,5389996,3.4,4,"Winter",0,1,0,0.0920634920634921,-0.305555555555556,0.0726744186046512,0.0920634920634921,-0.305555555555556,3.16696166669091e-05,2.30157097869979e-06,6.38219397565416e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"12",4,242,19,147.439,13.574,508.4,10862146,5389996,3.4,4,"Winter",0,1,0,-0.296511627906977,-0.24,0.0785123966942149,-0.296511627906977,-0.24,2.2279207073814e-05,1.74919394381184e-06,4.48979925031484e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"12",5,248,25,147.439,13.574,508.4,10862146,5389996,3.4,4,"Winter",0,1,0,0.0247933884297521,0.315789473684211,0.100806451612903,0.0247933884297521,0.315789473684211,2.28315841087019e-05,2.30157097869979e-06,4.60111658709951e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"12",6,33,1,147.439,13.574,508.4,10862146,5389996,3.4,4,"Winter",0,1,0,-0.866935483870968,-0.96,0.0303030303030303,-0.866935483870968,-0.96,3.03807369188372e-06,9.20628391479916e-08,6.1224535231566e-06,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2002,"1",1,165,24,158.902,14.576,492.6,10902005,5693008,3.6,1,"Winter",0,1,1,4,23,0.145454545454545,4,23,1.51348307031596e-05,2.20142992045959e-06,2.89829208039054e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2002,"1",2,257,18,158.902,14.576,492.6,10902005,5693008,3.6,1,"Winter",0,1,1,0.557575757575758,-0.25,0.0700389105058366,0.557575757575758,-0.25,2.35736453982547e-05,1.65107244034469e-06,4.51430948279012e-05,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
